date,estimatedCases,estimatedCasesCILower,estimatedCasesCIUpper
2022-02-15,0.0029,0.0001,0.0772
2022-02-16,0.0029,0.0001,0.0772
2022-02-17,0.0028,0.0001,0.0764
2022-02-18,0.0026,0.0001,0.0711
2022-02-19,0.0025,0.0001,0.0665
2022-02-20,0.0026,0.0001,0.0692
2022-02-21,0.0029,0.0001,0.0774
2022-02-22,0.0030,0.0001,0.0811
2022-02-23,0.0031,0.0001,0.0815
2022-02-24,0.0032,0.0001,0.0839
2022-02-25,0.0000,0.0000,0.1085
2022-02-26,0.0050,0.0002,0.1277
2022-02-27,0.0135,0.0012,0.1304
2022-02-28,0.0127,0.0012,0.1235
2022-03-01,0.0159,0.0019,0.1237
2022-03-02,0.0196,0.0027,0.1282
2022-03-03,0.0181,0.0025,0.1193
2022-03-04,0.0237,0.0046,0.1129
2022-03-05,0.0350,0.0093,0.1237
2022-03-06,0.0320,0.0076,0.1242
2022-03-07,0.0380,0.0100,0.1333
2022-03-08,0.0350,0.0088,0.1288
2022-03-09,0.0444,0.0127,0.1432
2022-03-10,0.0552,0.0175,0.1607
2022-03-11,0.0646,0.0211,0.1811
2022-03-12,0.0764,0.0269,0.1982
2022-03-13,0.0897,0.0355,0.2091
2022-03-14,0.0949,0.0387,0.2147
2022-03-15,0.1022,0.0429,0.2245
2022-03-16,0.1016,0.0426,0.2233
2022-03-17,0.0994,0.0411,0.2212
2022-03-18,0.1057,0.0419,0.2421
2022-03-19,0.1172,0.0493,0.2538
2022-03-20,0.1250,0.0546,0.2611
2022-03-21,0.1456,0.0702,0.2778
2022-03-22,0.1652,0.0862,0.2934
2022-03-23,0.1609,0.0839,0.2866
2022-03-24,0.1593,0.0840,0.2816
2022-03-25,0.1827,0.1032,0.3028
2022-03-26,0.1977,0.1106,0.3280
2022-03-27,0.2305,0.1353,0.3645
2022-03-28,0.2619,0.1586,0.4005
2022-03-29,0.2929,0.1837,0.4326
2022-03-30,0.2971,0.1887,0.4345
2022-03-31,0.3142,0.2048,0.4490
2022-04-01,0.3214,0.2140,0.4518
2022-04-02,0.3411,0.2349,0.4662
2022-04-03,0.3453,0.2404,0.4678
2022-04-04,0.3347,0.2340,0.4532
2022-04-05,0.3417,0.2405,0.4596
2022-04-06,0.3438,0.2421,0.4622
2022-04-07,0.3362,0.2337,0.4569
2022-04-08,0.3448,0.2445,0.4612
2022-04-09,0.3553,0.2557,0.4694
2022-04-10,0.3681,0.2646,0.4853
2022-04-11,0.3923,0.2813,0.5157
2022-04-12,0.4041,0.2850,0.5358
2022-04-13,0.4141,0.2953,0.5439
2022-04-14,0.4300,0.3091,0.5599
2022-04-15,0.4314,0.2960,0.5778
2022-04-16,0.4294,0.2993,0.5701
2022-04-17,0.4676,0.3487,0.5903
2022-04-18,0.4838,0.3676,0.6018
2022-04-19,0.4982,0.3915,0.6051
2022-04-20,0.5104,0.4083,0.6117
2022-04-21,0.5094,0.4086,0.6094
2022-04-22,0.5568,0.4639,0.6460
2022-04-23,0.5950,0.5051,0.6789
2022-04-24,0.6116,0.5142,0.7008
2022-04-25,0.6182,0.5281,0.7008
2022-04-26,0.6220,0.5305,0.7056
2022-04-27,0.6268,0.5335,0.7115
2022-04-28,0.6369,0.5448,0.7200
2022-04-29,0.6157,0.5159,0.7067
2022-04-30,0.6298,0.5283,0.7210
2022-05-01,0.6404,0.5437,0.7270
2022-05-02,0.6543,0.5509,0.7450
2022-05-03,0.6328,0.5329,0.7225
2022-05-04,0.6337,0.5372,0.7205
2022-05-05,0.6297,0.5315,0.7182
2022-05-06,0.6317,0.5321,0.7211
2022-05-07,0.6140,0.5041,0.7134
2022-05-08,0.5866,0.4698,0.6944
2022-05-09,0.5481,0.4209,0.6694
2022-05-10,0.5599,0.4086,0.7008
2022-05-11,0.5233,0.3364,0.7038
2022-05-12,0.5066,0.3118,0.6994
2022-05-13,0.4750,0.2891,0.6681
2022-05-14,0.4357,0.2468,0.6454
2022-05-15,0.5000,0.2943,0.7057
2022-05-16,0.5000,0.2956,0.7044
2022-05-17,0.5273,0.3006,0.7433
2022-05-18,0.5333,0.3012,0.7519
2022-05-19,0.5354,0.2972,0.7584
2022-05-20,0.5897,0.3166,0.8168
2022-05-21,0.6230,0.3146,0.8560
2022-05-22,0.5588,0.2019,0.8638
2022-05-23,0.8333,0.3341,0.9803
2022-05-24,0.8077,0.3296,0.9729
2022-05-25,0.8333,0.3750,0.9766
2022-05-26,0.8214,0.3531,0.9749
2022-05-27,0.8889,0.3191,0.9927
2022-05-28,0.8462,0.2357,0.9899
2022-05-29,0.8462,0.2357,0.9899
2022-05-30,0.8333,0.1274,0.9942
2022-05-31,1.0000,0.1295,1.0000
2022-06-01,1.0000,0.0000,1.0000
2022-06-02,1.0000,0.0000,1.0000
2022-06-03,1.0000,0.0000,1.0000
