country,indicator,date,year_week,value,source,url
Italy,Daily hospital occupancy,2020-08-27,2020-W35,1198,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-08-28,2020-W35,1252,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-08-29,2020-W35,1247,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-08-30,2020-W35,1337,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-08-31,2020-W36,1382,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-09-01,2020-W36,1487,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-09-02,2020-W36,1546,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-09-03,2020-W36,1625,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-09-04,2020-W36,1728,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-09-05,2020-W36,1741,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-09-06,2020-W36,1816,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-09-07,2020-W37,1861,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-09-08,2020-W37,1903,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-09-09,2020-W37,1928,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-09-10,2020-W37,2000,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-09-11,2020-W37,2024,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-09-12,2020-W37,2133,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-09-13,2020-W37,2229,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-09-14,2020-W38,2319,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-09-15,2020-W38,2423,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-09-16,2020-W38,2492,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-09-17,2020-W38,2560,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-09-18,2020-W38,2595,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-09-19,2020-W38,2595,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-09-20,2020-W38,2587,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-09-21,2020-W39,2707,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-09-22,2020-W39,2843,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-09-23,2020-W39,2902,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-09-24,2020-W39,2977,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-09-25,2020-W39,2981,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-09-26,2020-W39,2993,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-09-27,2020-W39,3100,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-09-28,2020-W40,3241,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-09-29,2020-W40,3319,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-09-30,2020-W40,3327,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-10-01,2020-W40,3388,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-10-02,2020-W40,3436,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-10-03,2020-W40,3502,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-10-04,2020-W40,3590,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-10-05,2020-W41,3810,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-10-06,2020-W41,3944,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-10-07,2020-W41,4119,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-10-08,2020-W41,4283,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-10-09,2020-W41,4473,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-10-10,2020-W41,4726,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-10-11,2020-W41,4939,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-10-12,2020-W42,5273,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-10-13,2020-W42,5590,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-10-14,2020-W42,6009,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-10-15,2020-W42,6382,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-10-16,2020-W42,6816,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-10-17,2020-W42,7322,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-10-18,2020-W42,7881,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-10-19,2020-W43,8473,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-10-20,2020-W43,9324,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-10-21,2020-W43,9983,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-10-22,2020-W43,10686,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-10-23,2020-W43,11598,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-10-24,2020-W43,12415,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-10-25,2020-W43,13214,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-10-26,2020-W44,14281,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-10-27,2020-W44,15366,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-10-28,2020-W44,16517,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-10-29,2020-W44,17615,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-10-30,2020-W44,18740,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-10-31,2020-W44,19809,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-11-01,2020-W44,20841,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-11-02,2020-W45,21862,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-11-03,2020-W45,23339,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-11-04,2020-W45,24408,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-11-05,2020-W45,25647,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-11-06,2020-W45,26520,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-11-07,2020-W45,27743,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-11-08,2020-W45,29189,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-11-09,2020-W46,30485,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-11-10,2020-W46,31604,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-11-11,2020-W46,32525,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-11-12,2020-W46,33043,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-11-13,2020-W46,34144,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-11-14,2020-W46,34704,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-11-15,2020-W46,35469,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-11-16,2020-W47,36028,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-11-17,2020-W47,36686,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-11-18,2020-W47,37174,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-11-19,2020-W47,37322,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-11-20,2020-W47,37705,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-11-21,2020-W47,37821,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-11-22,2020-W47,38080,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-11-23,2020-W48,38507,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-11-24,2020-W48,38393,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-11-25,2020-W48,38161,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-11-26,2020-W48,37884,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-11-27,2020-W48,37466,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-11-28,2020-W48,37061,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-11-29,2020-W48,36632,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-11-30,2020-W49,36931,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-12-01,2020-W49,36474,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-12-02,2020-W49,36070,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-12-03,2020-W49,35369,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-12-04,2020-W49,34767,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-12-05,2020-W49,33675,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-12-06,2020-W49,33845,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-12-07,2020-W50,33906,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-12-08,2020-W50,33426,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-12-09,2020-W50,32973,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-12-10,2020-W50,32379,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-12-11,2020-W50,31827,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-12-12,2020-W50,31265,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-12-13,2020-W50,30893,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-12-14,2020-W51,30860,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-12-15,2020-W51,30345,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-12-16,2020-W51,29823,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-12-17,2020-W51,29282,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-12-18,2020-W51,28588,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-12-19,2020-W51,28148,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-12-20,2020-W51,27901,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-12-21,2020-W52,27876,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-12-22,2020-W52,27635,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-12-23,2020-W52,27170,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-12-24,2020-W52,26659,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-12-25,2020-W52,25986,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-12-26,2020-W52,25892,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-12-27,2020-W52,26151,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-12-28,2020-W53,26497,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-12-29,2020-W53,26211,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-12-30,2020-W53,26094,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2020-12-31,2020-W53,25706,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-01-01,2020-W53,25375,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-01-02,2020-W53,25517,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-01-03,2020-W53,25658,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-01-04,2021-W01,25896,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-01-05,2021-W01,25964,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-01-06,2021-W01,25745,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-01-07,2021-W01,25878,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-01-08,2021-W01,25900,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-01-09,2021-W01,25853,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-01-10,2021-W01,26042,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-01-11,2021-W02,26245,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-01-12,2021-W02,26348,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-01-13,2021-W02,26104,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-01-14,2021-W02,25667,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-01-15,2021-W02,25363,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-01-16,2021-W02,25304,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-01-17,2021-W02,25260,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-01-18,2021-W03,25428,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-01-19,2021-W03,25186,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-01-20,2021-W03,24930,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-01-21,2021-W03,24463,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-01-22,2021-W03,24081,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-01-23,2021-W03,23789,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-01-24,2021-W03,23709,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-01-25,2021-W04,23845,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-01-26,2021-W04,23727,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-01-27,2021-W04,23513,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-01-28,2021-W04,23066,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-01-29,2021-W04,22667,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-01-30,2021-W04,22316,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-01-31,2021-W04,22311,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-02-01,2021-W05,22512,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-02-02,2021-W05,22531,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-02-03,2021-W05,22216,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-02-04,2021-W05,21894,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-02-05,2021-W05,21717,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-02-06,2021-W05,21518,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-02-07,2021-W05,21373,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-02-08,2021-W06,21670,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-02-09,2021-W06,21655,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-02-10,2021-W06,21408,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-02-11,2021-W06,21068,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-02-12,2021-W06,20831,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-02-13,2021-W06,20562,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-02-14,2021-W06,20534,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-02-15,2021-W07,20604,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-02-16,2021-W07,20537,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-02-17,2021-W07,20317,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-02-18,2021-W07,20008,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-02-19,2021-W07,19890,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-02-20,2021-W07,19788,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-02-21,2021-W07,19898,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-02-22,2021-W08,20273,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-02-23,2021-W08,20441,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-02-24,2021-W08,20374,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-02-25,2021-W08,20425,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-02-26,2021-W08,20486,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-02-27,2021-W08,20588,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-02-28,2021-W08,20869,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-03-01,2021-W09,21401,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-03-02,2021-W09,21897,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-03-03,2021-W09,22174,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-03-04,2021-W09,22632,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-03-05,2021-W09,22899,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-03-06,2021-W09,23272,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-03-07,2021-W09,23749,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-03-08,2021-W10,24531,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-03-09,2021-W10,25149,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-03-10,2021-W10,25709,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-03-11,2021-W10,26106,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-03-12,2021-W10,26570,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-03-13,2021-W10,27135,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-03-14,2021-W10,27600,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-03-15,2021-W11,28495,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-03-16,2021-W11,29354,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-03-17,2021-W11,29834,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-03-18,2021-W11,30027,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-03-19,2021-W11,30222,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-03-20,2021-W11,30448,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-03-21,2021-W11,30932,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-03-22,2021-W12,31559,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-03-23,2021-W12,31974,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-03-24,2021-W12,32026,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-03-25,2021-W12,32044,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-03-26,2021-W12,32100,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-03-27,2021-W12,32256,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-03-28,2021-W12,32380,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-03-29,2021-W13,32884,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-03-30,2021-W13,32947,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-03-31,2021-W13,32890,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-04-01,2021-W13,32630,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-04-02,2021-W13,32408,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-04-03,2021-W13,32203,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-04-04,2021-W13,32135,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-04-05,2021-W14,32522,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-04-06,2021-W14,33080,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-04-07,2021-W14,32999,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-04-08,2021-W14,32514,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-04-09,2021-W14,31749,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-04-10,2021-W14,31242,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-04-11,2021-W14,30836,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-04-12,2021-W15,30922,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-04-13,2021-W15,30478,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-04-14,2021-W15,29859,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-04-15,2021-W15,29004,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-04-16,2021-W15,28109,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-04-17,2021-W15,27440,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-04-18,2021-W15,26959,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-04-19,2021-W16,26986,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-04-20,2021-W16,26406,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-04-21,2021-W16,25860,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-04-22,2021-W16,25115,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-04-23,2021-W16,24419,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-04-24,2021-W16,23865,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-04-25,2021-W16,23524,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-04-26,2021-W17,23484,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-04-27,2021-W17,23060,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-04-28,2021-W17,22571,Country_Github,https://github.com/pcm-dpc/COVID-19
